ICMMID,Confidence_Factor,Mine_Name,Group Names,Latitude,Longitude,Asset_Type,Country,Primary_Commodity,Secondary_Commodity,Other_Commodities
ICMM12484,Moderate,Henry Mine,,40.854167,-80.211667,Mine,United States,coal,,
ICMM12485,Moderate,Heritage #1,,40.2025,-78.802222,Mine,United States,coal,,
ICMM12486,Moderate,High Point Mine,,38.136111,-87.361389,Mine,United States,coal,,
ICMM12487,High,Highwall Miner # 37,Highwall Miner # 37;Foresters Creek Strip,36.824649,-83.457224,Mine,United States,coal,,
ICMM12488,Moderate,Hill Strip,,39.829167,-79.775,Mine,United States,coal,,
ICMM12490,Moderate,Hiner Mine,,40.911111,-79.656111,Mine,United States,coal,,
ICMM12492,High,Hollybush Mine,Hollybush Mine;Calvary;Clean Energy;Classic;Panther Lick;Elk Hollow,37.29905533,-82.843012,Mine,United States,coal,,
ICMM12493,Moderate,Hoods Fork,,37.773889,-82.699167,Mine,United States,coal,,
ICMM12494,High,Horizon Mine,Horizon Mine;Horizon,39.6932495,-111.053213,Mine,United States,coal,,
ICMM12495,Moderate,House Branch Surface Mine #1,,37.115556,-83.826111,Mine,United States,coal,,
ICMM12496,High,Hudson Bank No. 1 Operation,Hudson Bank No. 1 Operation;Shantytown Strip,41.2918085,-75.803829,Mine,United States,coal,,
ICMM12497,High,Hunter Peerless Mine,Hunter Peerless Mine;Seng Creek Powellton;Hunter Peerless;Seng Creek Powellton,37.998847,-81.494852,Mine,United States,coal,,
ICMM12498,High,Hurrican Fork GOBCO #10,Hurrican Fork GOBCO #10;Laurel Mountain;Laurel Mountain,36.98666167,-82.17988533,Mine,United States,coal,,
ICMM12499,High,Hurricane Creek,Hurricane Creek;Log Creek Surface,38.283473,-87.250835,Mine,United States,coal,,
ICMM12500,Moderate,Hyden Spur #16,,37.171111,-83.408611,Mine,United States,coal,,
ICMM12501,Moderate,Indiana County Strips,,40.744444,-78.841667,Mine,United States,coal,,
ICMM12502,High,Industry Mine,Industry Mine;North Grindstone;Industry,40.30152667,-90.71703933,Mine,United States,coal,,
ICMM12503,Moderate,J and J Strips,J and J Strips;Northampton Fuel Supply Co. Inc.;Westmoreland Co. Strips,40.97953667,-79.27805533,Mine,United States,coal,,
ICMM12504,Moderate,Jackson Bridge 1,,38.544722,-80.658333,Mine,United States,coal,,
ICMM12505,Moderate,Jaden #1,,37.320278,-82.968889,Mine,United States,coal,,
ICMM12506,High,Jakes Branch Job,Jakes Branch Job;Jakes Branch Job,37.2863895,-83.2966685,Mine,United States,coal,,
ICMM12507,Moderate,JC #3,,39.221389,-87.188611,Mine,United States,coal,,
ICMM12508,Moderate,JC 1,,37.805,-82.704444,Mine,United States,coal,,
ICMM12509,High,Jefferson Pits,Jefferson Pits;Jefferson Pits,40.4818055,-80.868611,Mine,United States,coal,,
ICMM12510,High,Jellico No.1,Jellico No.1;Watson Branch;Bell County;Appolo;Appolo Hm 2;Appolo No 1,36.592341329999996,-83.77771883,Mine,United States,coal,,
ICMM12511,High,Job #42,Job #42;Job No 42,37.369007,-82.561152,Mine,United States,coal,,
ICMM12512,Moderate,Job #5,,36.765,-83.144167,Mine,United States,coal,,
ICMM12513,Moderate,John Henry No. 1 Coal Mine,,47.3177487,-122.0262021,Mine,United States,thermal coal,,
ICMM12514,Moderate,Jones Fork E 3,,37.394722,-82.96,Mine,United States,coal,,
ICMM12515,High,Josephine No 2 Mine,Josephine No 2 Mine;Pax Surface,37.5970285,-81.2481345,Mine,United States,coal,,
ICMM12516,High,Josephine No 3 Mine,Josephine No 3 Mine;Josephine No 3x;Josephine No 2,37.616293,-81.21184333,Mine,United States,coal,,
ICMM12517,Moderate,Kayenta Coal Mine,,36.526667,-110.431111,Mine,United States,thermal coal,,
ICMM12518,Moderate,Keck Strips,,41.091389,-79.255278,Mine,United States,coal,,
ICMM12519,Moderate,Kellerman Prep Plant,,33.334722,-87.413889,Plant,United States,coal,,
ICMM12520,High,Kentucky Energy LLC Job #2,Kentucky Energy LLC Job #2;Gibraltar,38.025125,-82.972484,Mine,United States,coal,,
ICMM12521,High,Kentucky River Surface Mine,Kentucky River Surface Mine;Dusty Fork,37.28237,-83.504339,Mine,United States,coal,,
ICMM12522,Moderate,Kingston West,,40.359722,-79.385833,Mine,United States,coal,,
ICMM12523,Moderate,Kondrla Strip,,39.803056,-79.808056,Mine,United States,coal,,
ICMM12524,High,KY 11,KY 11;Century 1,36.923187,-83.53998,Mine,United States,coal,,
ICMM12525,Moderate,Laurita Surface Mine,,39.551944,-80.065278,Mine,United States,coal,,
ICMM12526,Moderate,Leesburg Strip,,32.991111,-95.055556,Mine,United States,coal,,
ICMM12527,High,Lewis Creek Underground Mine,Lewis Creek Underground Mine;Lewis Creek,37.3561195,-86.9931315,Mine,United States,coal,,
ICMM12528,High,Lewis Mine,Lewis Mine;Lewis,39.28759,-87.2555765,Mine,United States,coal,,
ICMM12529,Moderate,Liberty,,32.254167,-96.615278,Mine,United States,coal,,
ICMM12530,High,Lick Branch Mine No 2,Lick Branch Mine No 2;Lick Branch,38.2093935,-81.1530565,Mine,United States,coal,,
ICMM12531,High,Liggett #1,Liggett #1;No. 1 Surface Mine;Bardo No 1,36.75236,-83.346001,Mine,United States,coal,,
ICMM12532,Moderate,Little Goodwin Creek,,33.974722,-87.647222,Mine,United States,coal,,
ICMM12533,High,Little Toby Mine,Little Toby Mine;Little Toby,41.2721415,-78.7162445,Mine,United States,coal,,
ICMM12534,Moderate,Log Creek Underground,,38.810556,-87.251944,Mine,United States,coal,,
ICMM12535,Moderate,"Lombardo Bros, Development Co.",,41.334722,-75.765278,Mine,United States,coal,,
ICMM12536,High,Long Run,Long Run;Long Run,40.8640595,-79.618031,Mine,United States,coal,,
ICMM12537,Moderate,Looney Creek,,36.914167,-82.811389,Mine,United States,coal,,
ICMM12538,Moderate,Louis Lowe Surface Mine,,37.102778,-82.016944,Mine,United States,coal,,
ICMM12539,Moderate,Lounder Mine and Bare #2 Mine,,40.380833,-80.375556,Mine,United States,coal,,
ICMM12540,High,M3 Energy,M3 Energy;Process Energy;Taylor Fork Energy;M3 Energy;Process Energy;Taylor Fork Energy;Rockhouse No 1 (KY);Halfway Branch,37.66734475,-82.38674975,Mine,United States,coal,,
ICMM12541,High,Mammoth Coal Co. Surface Mine,Mammoth Coal Co. Surface Mine;Stockton;No 130;Stockton (USA),38.21567925,-81.31026025,Mine,United States,coal,,
ICMM12542,Moderate,Mammoth Slope,,40.623611,-76.350833,Mine,United States,coal,,
ICMM12543,Moderate,Manchester Mine,,33.9225,-87.304444,Mine,United States,coal,,
ICMM12544,High,Maple Creek Mine #1,Maple Creek Mine #1;Maple Creek Mine No 1,36.7885205,-84.064389,Mine,United States,coal,,
ICMM12545,Moderate,Marco GFCC Project,,40.533056,-79.983056,Mine,United States,coal,,
ICMM12546,Moderate,Marquise Strips (PA MMC 1),,40.573333,-79.459167,Mine,United States,coal,,
ICMM12547,Moderate,Mason Dixon Mine,,39.685556,-80.358611,Mine,United States,coal,,
ICMM12548,Moderate,Matewan Energy Mine,Matewan Energy Mine;Trail Mine No 1,37.6493055,-82.1804165,Mine,United States,coal,,
ICMM12549,Moderate,Mather Strip,,39.941667,-80.068889,Mine,United States,coal,,
ICMM12550,Moderate,Mc Broom,,40.369167,-79.284167,Mine,United States,coal,,
ICMM12551,High,Mc Clane Canyon Mine,Mc Clane Canyon Mine;McClane Canyon,39.4419435,-108.7698595,Mine,United States,coal,,
ICMM12552,Moderate,McGill Surface Mine,,39.879167,-79.788889,Mine,United States,coal,,
ICMM12553,Moderate,Merritt Branch,,37.640833,-82.695556,Mine,United States,coal,,
ICMM12554,High,MFD #3,MFD #3;Kentucky,37.4982295,-82.5670545,Mine,United States,coal,,
ICMM12555,Moderate,Milford Mine,,39.979167,-79.1625,Mine,United States,coal,,
ICMM12556,Moderate,Mill Job,,40.872222,-78.5,Mine,United States,coal,,
ICMM12559,High,Mine #1 (KY CEMC),Mine #1 (KY CEMC);Transport Mine;Freedom Energy No 1,37.61704267,-82.36662367,Mine,United States,coal,,
ICMM12560,High,Mine #1 (KY SM),Mine #1 (KY SM);Pratt,37.614028,-87.556528,Mine,United States,coal,,
ICMM12563,Moderate,Mine 22,,38.365556,-80.933889,Mine,United States,coal,,
ICMM12564,High,Mine 3,Mine 3;Black Hills 1 (Mark Energy);Caterpillarville,37.15706767,-87.38309767,Mine,United States,coal,,
ICMM12565,High,Mine 33,Mine 33;Buhler,41.3083795,-78.7011385,Mine,United States,coal,,
ICMM12566,Moderate,Mine 89,,38.281944,-81.841667,Mine,United States,coal,,
ICMM12567,Moderate,Mine No 1 (KY JC),,37.904167,-82.964167,Mine,United States,coal,,
ICMM12568,Moderate,Mine No 17,,36.200833,-84.364444,Mine,United States,coal,,
ICMM12569,Moderate,Mine No 3,,37.500556,-81.811667,Mine,United States,coal,,
ICMM12570,Moderate,Mine No 4,Mine No 4;Sumter,38.578611,-80.581111,Mine,United States,coal,,
ICMM12571,Moderate,Mine No 5 (WV FCM),,38.07,-81.405278,Mine,United States,coal,,
ICMM12572,Moderate,Mine No 5 (WV TE),,37.3925,-81.604722,Mine,United States,coal,,
ICMM12573,High,Mine No 8,Mine No 8;No 1 (WV);Little Muncy Branch,37.84740733,-82.13620367,Mine,United States,coal,,
ICMM12574,Moderate,Mine No. 1 (M2K),,37.977778,-83.060556,Mine,United States,coal,,
ICMM12575,High,Mine No. 38,Mine No. 38;Jewell;Dominion No 22,37.24260233,-82.04111533,Mine,United States,coal,,
ICMM12576,High,Mine No. 6 (WV),Mine No. 6 (WV);Horse Creek No 1,37.4545115,-81.841123,Mine,United States,coal,,
ICMM12577,Moderate,Mine No.1 (KY KYZE),,37.509722,-82.466944,Mine,United States,coal,,
ICMM12578,High,Montgomery Creek,Montgomery Creek;No. 88;SID Mine;Vicco;Red Oak;Red Oak Job No 5;Kelly Fork Job,37.21674857,-83.02507286,Mine,United States,coal,,
ICMM12579,Moderate,Morningstar,,40.694166,-79.372777,Mine,United States,coal,,
ICMM12580,Moderate,MORRIS FORK 1,,36.873056,-83.831944,Mine,United States,coal,,
ICMM12581,Moderate,Moshannon,,41.255,-78.583889,Mine,United States,coal,,
ICMM12582,Moderate,Mountain Ash #1,Mountain Ash #1;No 2 (KY JCC),36.720392,-84.158328,Mine,United States,coal,,
ICMM12583,Moderate,Murdock Mine,,39.791667,-88.055556,Mine,United States,coal,,
ICMM12584,Moderate,Murrysville,,40.574444,-78.934167,Mine,United States,coal,,
ICMM12585,Moderate,Mustang Mine,,39.737222,-87.306389,Mine,United States,coal,,
ICMM12586,Moderate,Myers and Supko,,40.856944,-78.296111,Mine,United States,coal,,
ICMM12587,Moderate,Nanty Glo East,,40.459444,-78.841111,Mine,United States,coal,,
ICMM12588,Moderate,Neiswonger Mines,,40.173611,-80.091667,Mine,United States,coal,,
ICMM12589,Moderate,Neiswonger Strips,,41.095278,-79.553333,Mine,United States,coal,,
ICMM12590,Moderate,NEPCO,,40.841667,-75.941667,Mine,United States,coal,,
ICMM12591,High,New Horizon Mine,New Horizon Mine;New Horizon,38.2695835,-108.570972,Mine,United States,coal,,
ICMM12592,High,New Yellow Creek Mine,New Yellow Creek Mine;Dulin,34.001611,-87.79129,Mine,United States,coal,,
ICMM12593,Moderate,Newberry #15,,37.2175,-83.714722,Mine,United States,coal,,
ICMM12594,Moderate,Newgate,,40.383056,-80.299722,Mine,United States,coal,,
ICMM12595,Moderate,No 1 (KY AMR),,37.609444,-82.696944,Mine,United States,coal,,
ICMM12596,Moderate,No 1 (KY BBCC),,36.783056,-83.2175,Mine,United States,coal,,
ICMM12597,Moderate,No 1 (KY TJCB),,37.231111,-82.881111,Mine,United States,coal,,
ICMM12598,Moderate,No 1 Surface,,37.800833,-80.446389,Mine,United States,coal,,
ICMM12599,High,No 27 Strip,No 27 Strip;Humphreys No 5;Greater Wise No 4,37.02574067,-82.696389,Mine,United States,coal,,
ICMM12600,Moderate,No 3 (KY JCC),,36.881944,-83.987778,Mine,United States,coal,,
ICMM12601,High,No 3 (KY),No 3 (KY);Mine No 2,37.343472,-82.8505555,Mine,United States,coal,,
ICMM12602,Moderate,No 8 (KY),,37.845833,-82.782778,Mine,United States,coal,,
ICMM12603,Moderate,No 9 (VA),,37.085278,-82.221944,Mine,United States,coal,,
ICMM12604,High,No. 1 (KY BFE),No. 1 (KY BFE);Three Mile Mine #1;Rob Fork;Mine #23;Three Mile;Mine #30;Flatwoods Energy;Mine No 2b;Anderson Branch;Hwm Job No 21,37.245762,-82.5384531,Mine,United States,coal,,
ICMM12605,Moderate,No. 1 (KY CSSAG),No. 1 (KY CSSAG);Smith Branch No. 1,37.738333,-82.881528,Mine,United States,coal,,
ICMM12606,Moderate,No. 1 (KY IR),,37.185556,-82.804444,Mine,United States,coal,,
ICMM12607,High,No. 1 (KY JCC),No. 1 (KY JCC);N A A M No 10,36.8991245,-83.225905,Mine,United States,coal,,
ICMM12608,Moderate,No. 1 (KY MFDS),,37.711111,-83.150556,Mine,United States,coal,,
ICMM12609,Moderate,No. 1 (KY MRM),,37.634167,-82.6575,Mine,United States,coal,,
ICMM12610,Moderate,No. 1 (KY RMC),,37.080556,-83.045,Mine,United States,coal,,
ICMM12611,Moderate,No. 1 (KY TAF),,38.054444,-82.620278,Mine,United States,coal,,
ICMM12612,High,No. 1 Face Up,No. 1 Face Up;No. 1 Surface;Samuel Mine;Wiley Area 80;E 3,37.2920314,-82.7728218,Mine,United States,coal,,
ICMM12613,High,No. 10,No. 10;Deep Mine No 8;Deep No 6 (WV),38.01802533,-82.25107967,Mine,United States,coal,,
ICMM12614,Moderate,No. 2 (KY),,37.973333,-82.714444,Mine,United States,coal,,
ICMM12615,High,No. 2 (WV),No. 2 (WV);No. 6;No. 9;Pounding Mill Surface Mine;No 2 Mine;No 6A Mine;Snap Creek No 1,37.729935,-81.88998443,Mine,United States,coal,,
ICMM12616,High,No. 3,No. 3;Jims Branch No 3A,37.5831945,-81.479165,Mine,United States,coal,,
ICMM12617,Moderate,No. 4 Mine (WRM),,39.245,-80.485556,Mine,United States,coal,,
ICMM12618,High,No. 75,No. 75;Blue Diamond;Blue Diamond No 74;Blue Diamond No 4,37.076551,-83.1380525,Mine,United States,coal,,
ICMM12619,Moderate,North Branch,,40.724167,-78.966667,Mine,United States,coal,,
ICMM12620,Moderate,North Mahanoy Bank,,41.750278,-76.216944,Mine,United States,coal,,
ICMM12621,Moderate,Northfield,,38.461111,-105.137778,Mine,United States,coal,,
ICMM12622,High,Oak Hill Strip,Oak Hill Strip;Oak Hill Strip,32.2181945,-94.731528,Mine,United States,coal,,
ICMM12623,High,Old Ben #25,Old Ben #25;Old Ben No 25,37.8906935,-88.837501,Mine,United States,coal,,
ICMM12624,Moderate,Old Way#1,,37.1475,-84.011389,Mine,United States,coal,,
ICMM12625,High,Orient #4 Mine,Orient #4 Mine;Orient No 4,37.795558,-88.874585,Mine,United States,coal,,
ICMM12626,Moderate,Owls Nest Job #8,,37.174722,-83.364167,Mine,United States,coal,,
ICMM12627,Moderate,Oxford Mining #2,,40.066389,-81.866389,Mine,United States,coal,,
ICMM12628,Moderate,P 1,P 1;RB #11;RB #5,36.71731467,-83.406111,Mine,United States,coal,,
ICMM12629,Moderate,P.Ridge Mine South Pit,,37.580556,-86.986944,Mine,United States,coal,,
ICMM12630,High,Palmerton Mine,Palmerton Mine;Tom's Run Mine;Allegheny Strips;Tom's Run;Burrell,40.455335,-79.188714,Mine,United States,coal,,
ICMM12631,Moderate,Pathfork,,36.721944,-83.453056,Mine,United States,coal,,
ICMM12632,Moderate,Peerless No. 1 Deep Mine,,38.301667,-80.8325,Mine,United States,coal,,
ICMM12633,High,Pegs Branch,Pegs Branch;Pegs Branch,37.623779,-82.2744935,Mine,United States,coal,,
ICMM12634,High,Penny #1,Penny #1;Penny No 1,35.100009,-94.33561,Mine,United States,coal,,
ICMM12635,High,Phoenix (KY),Phoenix (KY);Pond Creek,37.6813905,-82.31251,Mine,United States,coal,,
ICMM12636,Moderate,PHOENIX (PA),,40.279444,-80.022222,Mine,United States,coal,,
ICMM12637,Moderate,Pigeon Roost,,36.614167,-84.1475,Mine,United States,coal,,
ICMM12638,Moderate,Pittsburgh Project,,40.441284,-79.983796,Mine,United States,coal,,
ICMM12639,High,Poplar Springs,Poplar Springs;Poplar Springs,34.00775,-87.4006945,Mine,United States,coal,,
ICMM12640,Moderate,Poundmill Mine No 90,,37.160556,-83.151667,Mine,United States,coal,,
ICMM12641,Moderate,Powdermill Auger #1,,38.048056,-81.020556,Mine,United States,coal,,
ICMM12642,Moderate,Prosperity Mine No. 1,,36.559444,-83.882778,Mine,United States,coal,,
ICMM12643,High,Quincy Manufactured Home Park,Quincy Manufactured Home Park;Quincy,38.2191895,-81.4942095,Mine,United States,coal,,
ICMM12644,Moderate,Rail Mining Operation,,40.975278,-76.041944,Mine,United States,coal,,
ICMM12645,Moderate,Rattling Run Slope,,40.271667,-76.667222,Mine,United States,coal,,
ICMM12646,Moderate,Red Ash Strip/Auger,,37.235556,-81.856944,Mine,United States,coal,,
ICMM12647,Moderate,Red Brush Mine,,37.964274,-87.385304,Mine,United States,coal,,
ICMM12648,High,Red Oak Mine,Red Oak Mine;Red Oak Too;Whitey Strip;Red Oak;Blackwood,40.6540302,-76.3336116,Mine,United States,coal,,
ICMM12649,High,Redbird South,Redbird South,40.08802,-80.910607,Mine,United States,coal,,
ICMM12650,Moderate,Redbush #1,,37.923889,-82.923889,Mine,United States,coal,,
ICMM12651,Moderate,Redhawk #6,,37.405278,-82.688611,Mine,United States,coal,,
ICMM12652,Moderate,Reevesdale #1,,40.775,-76.0,Mine,United States,coal,,
ICMM12653,Moderate,Refuse Mine,,37.338889,-82.725,Mine,United States,coal,,
ICMM12654,High,Refuse Strip and Auger,"Refuse Strip and Auger;Strip #24;VFC Louder Creek E, F, G, H;Sigmon Strip no 23",36.8753155,-82.9129235,Mine,United States,coal,,
ICMM12655,Moderate,Rex Mine No. 2,,36.426944,-84.227778,Mine,United States,coal,,
ICMM12656,High,Rex Mine No.1,Rex Mine No.1;Rex No 1 Mine,36.4650845,-84.211769,Mine,United States,coal,,
ICMM12657,High,RFI Strip and Tipple,RFI Strip and Tipple;RFI Strip and Tipple,41.0733335,-79.66,Mine,United States,coal,,
ICMM12658,High,Rice #2 (Strip),Rice #2 (Strip);Noble County,39.932548,-81.318339,Mine,United States,coal,,
ICMM12659,Moderate,Rich Mountain Mine,,38.85,-79.941667,Mine,United States,coal,,
ICMM12660,High,Richland No 9,Richland No 9;Richland No 9,37.29058,-87.5946285,Mine,United States,coal,,
ICMM12661,Moderate,Rider #1,,39.166389,-80.380278,Mine,United States,coal,,
ICMM12662,High,Riley Branch Mine,Riley Branch Mine;Briar Fork Job 30,37.2369135,-83.26714,Mine,United States,coal,,
ICMM12663,Moderate,Riola Complex Vermilion Grove Portal,,39.986667,-87.665278,Mine,United States,coal,,
ICMM12664,High,Riveredge Mine,Riveredge Mine;Pennyrile,37.6367585,-87.43836,Mine,United States,coal,,
ICMM12665,Moderate,Riverside Bulk Terminal,,39,-81.0,Mine,United States,coal,,
ICMM12666,Moderate,Riverview Mine 40 Acre Tract,,34.794722,-85.788611,Mine,United States,coal,,
ICMM12667,Moderate,Roaring Creek Mine,,38.918056,-80.065,Mine,United States,coal,,
ICMM12668,Moderate,Robindale Energy Renton,,40.505278,-79.722778,Mine,United States,coal,,
ICMM12669,Moderate,Rock Camp Surface No. 1,,38.282778,-80.915556,Mine,United States,coal,,
ICMM12670,Moderate,Rolling Thunder,,38.283056,-81.133056,Mine,United States,coal,,
ICMM12671,Moderate,Rose Valley #587,,40.318889,-80.898889,Mine,United States,coal,,
ICMM12672,Moderate,Round Knob,,40.1725,-78.098056,Mine,United States,coal,,
ICMM12673,Moderate,Roy #2,,40.916389,-78.482222,Mine,United States,coal,,
ICMM12674,Moderate,Royal Falcon Mine,,37.8875,-89.155833,Mine,United States,coal,,
ICMM12675,Moderate,S and H # 10,,36.202778,-84.240278,Mine,United States,coal,,
ICMM12676,Moderate,S 10,,37.505278,-82.093889,Mine,United States,coal,,
ICMM12677,High,S 12 Calhoun,S 12 Calhoun;Risner Branch No 1,37.585269,-83.212938,Mine,United States,coal,,
ICMM12678,High,S 14 Trace Fork,S 14 Trace Fork;Big Branch Mine;Trace Fork;Youngs Fork,37.28532925,-83.027535,Mine,United States,coal,,
ICMM12680,High,S 24 Rocky Branch,S 24 Rocky Branch;Highwall Miner No 37;Harlan Surface No 4;Highwall Miner No 64;Harpes Creek 4A,36.7887412,-83.4540142,Mine,United States,coal,,
ICMM12681,Moderate,S 25 Foresters Spur,,36.823056,-83.360833,Mine,United States,coal,,
ICMM12682,High,S 28 Lewis Creek,S 28 Lewis Creek;Abner Branch Rider;Miniard Branch;Bledsoe No 4;Dollar Branch,36.9852246,-83.2765416,Mine,United States,coal,,
ICMM12683,Moderate,S 32,,37.086667,-81.920278,Mine,United States,coal,,
ICMM12684,Moderate,Sabia Mine,,40.816389,-75.257778,Mine,United States,coal,,
ICMM12685,Moderate,Safety Research Coal Mine,,40.312778,-79.981389,Mine,United States,coal,,
ICMM12686,Moderate,Salt Run Mine #1,,40.26003,-80.697829,Mine,United States,coal,,
ICMM12687,Moderate,Schaney Mining (Strip),,40.399444,-81.004167,Mine,United States,coal,,
ICMM12688,Moderate,Sextons Creek Mine,,37.305556,-83.7925,Mine,United States,coal,,
ICMM12689,Moderate,Shane Mine,,40.939722,-78.578333,Mine,United States,coal,,
ICMM12690,Moderate,Shean Hill Mine,,40.625715,-80.844114,Mine,United States,coal,,
ICMM12691,Moderate,Short Bros I,,40.743611,-79.488611,Mine,United States,coal,,
ICMM12692,Moderate,Slaugenhaupt Mine,,41.049722,-79.566667,Mine,United States,coal,,
ICMM12693,High,Smith Gap Surface Mine,Smith Gap Surface Mine;Smith Gap;Carrie Ridge,37.03692,-82.187329,Mine,United States,coal,,
ICMM12694,Moderate,Solomon Run Mine,,40.637778,-78.719722,Mine,United States,coal,,
ICMM12695,High,Somerset Co Surface,Somerset Co Surface;Somerset Co,39.9423315,-79.177445,Mine,United States,coal,,
ICMM12696,Moderate,Somerset County Strips,,39.975,-79.083056,Mine,United States,coal,,
ICMM12697,Moderate,Spring Branch 1,,37.5275,-82.563889,Mine,United States,coal,,
